site,year,crop,rotation,NR,sd_buac
McNay,2005,soybean,CS,200,2.28
McNay,2005,soybean,CS,240,2.48
McNay,2006,corn,CS,0,15.75
McNay,2006,corn,CS,40,7.95
McNay,2006,corn,CS,80,16.65
McNay,2006,corn,CS,120,19.88
McNay,2006,corn,CS,160,16.28
McNay,2006,corn,CS,200,16.9
McNay,2006,corn,CS,240,19.18
McNay,2006,soybean,CS,0,1.53
McNay,2006,soybean,CS,40,0.81
McNay,2006,soybean,CS,80,2.78
McNay,2006,soybean,CS,120,2.16
McNay,2006,soybean,CS,160,1.86
McNay,2006,soybean,CS,200,3
McNay,2006,soybean,CS,240,2.51
McNay,2007,corn,CS,0,19
McNay,2007,corn,CS,40,26.34
McNay,2007,corn,CS,80,22.93
McNay,2007,corn,CS,120,25.84
McNay,2007,corn,CS,160,29.39
McNay,2007,corn,CS,200,15.38
McNay,2007,corn,CS,240,3.04
McNay,2007,soybean,CS,0,2.08
McNay,2007,soybean,CS,40,2.32
McNay,2007,soybean,CS,80,2.32
McNay,2007,soybean,CS,120,1.96
McNay,2007,soybean,CS,160,2.76
McNay,2007,soybean,CS,200,3.47
McNay,2007,soybean,CS,240,2.1
McNay,2008,corn,CS,0,13
McNay,2008,corn,CS,40,25.21
McNay,2008,corn,CS,80,13.56
McNay,2008,corn,CS,120,19.9
McNay,2008,corn,CS,160,32.28
McNay,2008,corn,CS,200,28.88
McNay,2008,corn,CS,240,12.06
McNay,2008,soybean,CS,0,6.55
McNay,2008,soybean,CS,40,7.31
McNay,2008,soybean,CS,80,4.14
McNay,2008,soybean,CS,120,9.04
McNay,2008,soybean,CS,160,5.47
McNay,2008,soybean,CS,200,8.17
McNay,2008,soybean,CS,240,10.51
McNay,2009,corn,CS,0,8.08
McNay,2009,corn,CS,40,6.8
McNay,2009,corn,CS,80,18.16
McNay,2009,corn,CS,120,31.09
McNay,2009,corn,CS,160,30.13
McNay,2009,corn,CS,200,22.76
McNay,2009,corn,CS,240,36.86
McNay,2009,soybean,CS,0,3.47
McNay,2009,soybean,CS,40,4.96
McNay,2009,soybean,CS,80,3.89
McNay,2009,soybean,CS,120,2.89
McNay,2009,soybean,CS,160,7.95
McNay,2009,soybean,CS,200,4.18
McNay,2009,soybean,CS,240,2.67
McNay,2010,corn,CS,0,5.06
McNay,2010,corn,CS,40,14.67
McNay,2010,corn,CS,80,21.57
McNay,2010,corn,CS,120,4.65
McNay,2010,corn,CS,160,17.79
McNay,2010,corn,CS,200,27.28
McNay,2010,corn,CS,240,11.53
McNay,2010,soybean,CS,0,3.7
McNay,2010,soybean,CS,40,10.73
McNay,2010,soybean,CS,80,2.92
McNay,2010,soybean,CS,120,3.27
McNay,2010,soybean,CS,160,11.52
McNay,2010,soybean,CS,200,10.69
McNay,2010,soybean,CS,240,5.16
McNay,2011,corn,CS,0,3.35
McNay,2011,corn,CS,40,13.27
McNay,2011,corn,CS,80,12.32
McNay,2011,corn,CS,120,17.89
McNay,2011,corn,CS,160,25.5
McNay,2011,corn,CS,200,15.41
McNay,2011,corn,CS,240,12.5
McNay,2011,soybean,CS,0,2.46
McNay,2011,soybean,CS,40,2.71
McNay,2011,soybean,CS,80,2.04
McNay,2011,soybean,CS,120,2.34
McNay,2011,soybean,CS,160,1.57
McNay,2011,soybean,CS,200,3.3
McNay,2011,soybean,CS,240,2.43
McNay,2012,corn,CS,0,8.93
McNay,2012,corn,CS,40,8.47
McNay,2012,corn,CS,80,15.62
McNay,2012,corn,CS,120,23.72
McNay,2012,corn,CS,160,23.04
McNay,2012,corn,CS,200,27.61
McNay,2012,corn,CS,240,24.68
McNay,2012,soybean,CS,0,3.22
McNay,2012,soybean,CS,40,4.52
McNay,2012,soybean,CS,80,3.35
McNay,2012,soybean,CS,120,4.42
McNay,2012,soybean,CS,160,4.42
McNay,2012,soybean,CS,200,3.48
McNay,2012,soybean,CS,240,3.3
McNay,2013,corn,CS,0,5.75
McNay,2013,corn,CS,40,6.66
McNay,2013,corn,CS,80,8.99
McNay,2013,corn,CS,120,7.79
McNay,2013,corn,CS,160,8.81
McNay,2013,corn,CS,200,5.87
McNay,2013,corn,CS,240,9.9
McNay,2013,soybean,CS,0,2.12
McNay,2013,soybean,CS,40,0.82
McNay,2013,soybean,CS,80,4.11
McNay,2013,soybean,CS,120,1.23
McNay,2013,soybean,CS,160,1.16
McNay,2013,soybean,CS,200,3.73
McNay,2013,soybean,CS,240,4.07
McNay,2014,corn,CS,0,26.43
McNay,2014,corn,CS,40,39.45
McNay,2014,corn,CS,80,40.2
McNay,2014,corn,CS,120,36.12
McNay,2014,corn,CS,160,22.25
McNay,2014,corn,CS,200,25.32
McNay,2014,corn,CS,240,11.29
McNay,2014,soybean,CS,0,8.62
McNay,2014,soybean,CS,40,5.1
McNay,2014,soybean,CS,80,4.6
McNay,2014,soybean,CS,120,7.94
McNay,2014,soybean,CS,160,5.34
McNay,2014,soybean,CS,200,6.82
McNay,2014,soybean,CS,240,9.13
McNay,2015,corn,CS,0,13.29
McNay,2015,corn,CS,40,32.48
McNay,2015,corn,CS,80,8.46
McNay,2015,corn,CS,120,10.77
McNay,2015,corn,CS,160,19.05
McNay,2015,corn,CS,200,7.87
McNay,2015,corn,CS,240,9.72
McNay,2015,soybean,CS,0,4.16
McNay,2015,soybean,CS,40,7.11
McNay,2015,soybean,CS,80,2.57
McNay,2015,soybean,CS,120,4.42
McNay,2015,soybean,CS,160,6.06
McNay,2015,soybean,CS,200,6.29
McNay,2015,soybean,CS,240,2.45
McNay,2016,corn,CS,0,12.45
McNay,2016,corn,CS,40,29.71
McNay,2016,corn,CS,80,13.25
McNay,2016,corn,CS,120,6.33
McNay,2016,corn,CS,160,3.68
McNay,2016,corn,CS,200,11.19
McNay,2016,corn,CS,240,6.35
McNay,2016,soybean,CS,0,6.73
McNay,2016,soybean,CS,40,6.38
McNay,2016,soybean,CS,80,6.32
McNay,2016,soybean,CS,120,3.96
McNay,2016,soybean,CS,160,4.86
McNay,2016,soybean,CS,200,6.28
McNay,2016,soybean,CS,240,4.97
Crawfordsville,1999,corn,CS,0,17.4
Crawfordsville,1999,corn,CS,40,13.67
Crawfordsville,1999,corn,CS,80,12.24
Crawfordsville,1999,corn,CS,120,12.62
Crawfordsville,1999,corn,CS,160,7.96
Crawfordsville,1999,corn,CS,200,15.15
Crawfordsville,1999,corn,CS,240,14.73
Crawfordsville,1999,soybean,CS,0,3.66
Crawfordsville,1999,soybean,CS,40,1.35
Crawfordsville,1999,soybean,CS,80,1.79
Crawfordsville,1999,soybean,CS,120,0.8
Crawfordsville,1999,soybean,CS,160,2.23
Crawfordsville,1999,soybean,CS,200,1.33
Crawfordsville,1999,soybean,CS,240,2.72
Crawfordsville,2000,corn,CS,0,29.3
Crawfordsville,2000,corn,CS,40,19.03
Crawfordsville,2000,corn,CS,80,19.73
Crawfordsville,2000,corn,CS,120,10.81
Crawfordsville,2000,corn,CS,160,8.93
Crawfordsville,2000,corn,CS,200,8.21
Crawfordsville,2000,corn,CS,240,8.53
Crawfordsville,2000,soybean,CS,0,2.88
Crawfordsville,2000,soybean,CS,40,2.07
Crawfordsville,2000,soybean,CS,80,3.1
Crawfordsville,2000,soybean,CS,120,1.58
Crawfordsville,2000,soybean,CS,160,0.83
Crawfordsville,2000,soybean,CS,200,3.06
Crawfordsville,2000,soybean,CS,240,0.52
Crawfordsville,2001,corn,CS,0,13.1
Crawfordsville,2001,corn,CS,40,3.89
Crawfordsville,2001,corn,CS,80,3.75
Crawfordsville,2001,corn,CS,120,5.36
Crawfordsville,2001,corn,CS,160,7.28
Crawfordsville,2001,corn,CS,200,5.47
Crawfordsville,2001,corn,CS,240,8.63
Crawfordsville,2001,soybean,CS,0,3.01
Crawfordsville,2001,soybean,CS,40,1.78
Crawfordsville,2001,soybean,CS,80,2.13
Crawfordsville,2001,soybean,CS,120,1.23
Crawfordsville,2001,soybean,CS,160,0.88
Crawfordsville,2001,soybean,CS,200,1.56
Crawfordsville,2001,soybean,CS,240,1.54
Crawfordsville,2002,corn,CS,0,14.78
Crawfordsville,2002,corn,CS,40,17.69
Crawfordsville,2002,corn,CS,80,7.96
Crawfordsville,2002,corn,CS,120,7.38
Crawfordsville,2002,corn,CS,160,13.68
Crawfordsville,2002,corn,CS,200,10.99
Crawfordsville,2002,corn,CS,240,17.06
Crawfordsville,2002,soybean,CS,0,2
Crawfordsville,2002,soybean,CS,40,1.01
Crawfordsville,2002,soybean,CS,80,2.22
Crawfordsville,2002,soybean,CS,120,1.97
Crawfordsville,2002,soybean,CS,160,0.36
Crawfordsville,2002,soybean,CS,200,4.11
Crawfordsville,2002,soybean,CS,240,2.38
Crawfordsville,2003,corn,CS,0,13.17
Crawfordsville,2003,corn,CS,40,17.46
Crawfordsville,2003,corn,CS,80,6.48
Crawfordsville,2003,corn,CS,120,20.83
Crawfordsville,2003,corn,CS,160,15.73
Crawfordsville,2003,corn,CS,200,22.02
Crawfordsville,2003,corn,CS,240,11.23
Crawfordsville,2003,soybean,CS,0,2.82
Crawfordsville,2003,soybean,CS,40,2.41
Crawfordsville,2003,soybean,CS,80,3.13
Crawfordsville,2003,soybean,CS,120,2.88
Crawfordsville,2003,soybean,CS,160,2.01
Crawfordsville,2003,soybean,CS,200,1.19
Crawfordsville,2003,soybean,CS,240,1.13
Crawfordsville,2004,corn,CS,0,21.33
Crawfordsville,2004,corn,CS,40,21.19
Crawfordsville,2004,corn,CS,80,22.34
Crawfordsville,2004,corn,CS,120,16.59
Crawfordsville,2004,corn,CS,160,11.76
Crawfordsville,2004,corn,CS,200,3.88
Crawfordsville,2004,corn,CS,240,4.89
Crawfordsville,2004,soybean,CS,0,2.81
Crawfordsville,2004,soybean,CS,40,3.85
Crawfordsville,2004,soybean,CS,80,2.84
Crawfordsville,2004,soybean,CS,120,2.82
Crawfordsville,2004,soybean,CS,160,2.03
Crawfordsville,2004,soybean,CS,200,1.38
Crawfordsville,2004,soybean,CS,240,0.52
Crawfordsville,2005,corn,CS,0,8.79
Crawfordsville,2005,corn,CS,40,19.86
Crawfordsville,2005,corn,CS,80,10.8
Crawfordsville,2005,corn,CS,120,13.93
Crawfordsville,2005,corn,CS,160,18.29
Crawfordsville,2005,corn,CS,200,15.45
Crawfordsville,2005,corn,CS,240,17.41
Crawfordsville,2005,soybean,CS,0,5.12
Crawfordsville,2005,soybean,CS,40,4.38
Crawfordsville,2005,soybean,CS,80,3.53
Crawfordsville,2005,soybean,CS,120,3.32
Crawfordsville,2005,soybean,CS,160,3.51
Crawfordsville,2005,soybean,CS,200,4.41
Crawfordsville,2005,soybean,CS,240,5.2
Crawfordsville,2006,corn,CS,0,12.11
Crawfordsville,2006,corn,CS,40,11.53
Crawfordsville,2006,corn,CS,80,10.98
Crawfordsville,2006,corn,CS,120,5.42
Crawfordsville,2006,corn,CS,160,4.53
Crawfordsville,2006,corn,CS,200,3.03
Crawfordsville,2006,corn,CS,240,12.05
Crawfordsville,2006,soybean,CS,0,3.86
Crawfordsville,2006,soybean,CS,40,3.79
Crawfordsville,2006,soybean,CS,80,2.5
Crawfordsville,2006,soybean,CS,120,2.18
Crawfordsville,2006,soybean,CS,160,2.44
Crawfordsville,2006,soybean,CS,200,2.54
Crawfordsville,2006,soybean,CS,240,1.18
Crawfordsville,2007,corn,CS,0,24.02
Crawfordsville,2007,corn,CS,40,16.93
Crawfordsville,2007,corn,CS,80,26.97
Crawfordsville,2007,corn,CS,120,6.51
Crawfordsville,2007,corn,CS,160,11.26
Crawfordsville,2007,corn,CS,200,7.05
Crawfordsville,2007,corn,CS,240,11.99
Crawfordsville,2007,soybean,CS,0,5.38
Crawfordsville,2007,soybean,CS,40,4.73
Crawfordsville,2007,soybean,CS,80,4.57
Crawfordsville,2007,soybean,CS,120,3.73
Crawfordsville,2007,soybean,CS,160,4.38
Crawfordsville,2007,soybean,CS,200,1.75
Crawfordsville,2007,soybean,CS,240,3.77
Crawfordsville,2008,corn,CS,0,22.81
Crawfordsville,2008,corn,CS,40,14.99
Crawfordsville,2008,corn,CS,80,35.57
Crawfordsville,2008,corn,CS,120,29.39
Crawfordsville,2008,corn,CS,160,7.41
Crawfordsville,2008,corn,CS,200,8.79
Crawfordsville,2008,corn,CS,240,17.33
Crawfordsville,2008,soybean,CS,0,2.01
Crawfordsville,2008,soybean,CS,40,2.01
Crawfordsville,2008,soybean,CS,80,2.54
Crawfordsville,2008,soybean,CS,120,0.66
Crawfordsville,2008,soybean,CS,160,3.98
Crawfordsville,2008,soybean,CS,200,2.08
Crawfordsville,2008,soybean,CS,240,1.56
Crawfordsville,2009,corn,CS,0,21.88
Crawfordsville,2009,corn,CS,40,14.95
Crawfordsville,2009,corn,CS,80,26.84
Crawfordsville,2009,corn,CS,120,7.22
Crawfordsville,2009,corn,CS,160,8.69
Crawfordsville,2009,corn,CS,200,10.86
Crawfordsville,2009,corn,CS,240,6.93
Crawfordsville,2009,soybean,CS,0,4.18
Crawfordsville,2009,soybean,CS,40,1.94
Crawfordsville,2009,soybean,CS,80,8.34
Crawfordsville,2009,soybean,CS,120,5.62
Crawfordsville,2009,soybean,CS,160,3.94
Crawfordsville,2009,soybean,CS,200,2.36
Crawfordsville,2009,soybean,CS,240,3.4
Crawfordsville,2010,corn,CS,0,26.27
Crawfordsville,2010,corn,CS,40,29.8
Crawfordsville,2010,corn,CS,80,12.47
Crawfordsville,2010,corn,CS,120,12
Crawfordsville,2010,corn,CS,160,6.08
Crawfordsville,2010,corn,CS,200,14.39
Crawfordsville,2010,corn,CS,240,22.45
Crawfordsville,2010,soybean,CS,0,8.63
Crawfordsville,2010,soybean,CS,40,11.66
Crawfordsville,2010,soybean,CS,80,10.51
Crawfordsville,2010,soybean,CS,120,12.42
Crawfordsville,2010,soybean,CS,160,13.28
Crawfordsville,2010,soybean,CS,200,7.72
Crawfordsville,2010,soybean,CS,240,9.1
Crawfordsville,2011,corn,CS,0,9.02
Crawfordsville,2011,corn,CS,40,25.23
Crawfordsville,2011,corn,CS,80,20.85
Crawfordsville,2011,corn,CS,120,5.95
Crawfordsville,2011,corn,CS,160,21.83
Crawfordsville,2011,corn,CS,200,8
Crawfordsville,2011,corn,CS,240,16.82
Crawfordsville,2011,soybean,CS,0,7.68
Crawfordsville,2011,soybean,CS,40,2.11
Crawfordsville,2011,soybean,CS,80,7.5
Crawfordsville,2011,soybean,CS,120,7.9
Crawfordsville,2011,soybean,CS,160,4.35
Crawfordsville,2011,soybean,CS,200,2.69
Crawfordsville,2011,soybean,CS,240,12.04
Crawfordsville,2012,corn,CS,0,14.7
Crawfordsville,2012,corn,CS,40,19.61
Crawfordsville,2012,corn,CS,80,25.24
Crawfordsville,2012,corn,CS,120,36.03
Crawfordsville,2012,corn,CS,160,18.38
Crawfordsville,2012,corn,CS,200,24
Crawfordsville,2012,corn,CS,240,18.09
Crawfordsville,2012,soybean,CS,0,2.87
Crawfordsville,2012,soybean,CS,40,2.6
Crawfordsville,2012,soybean,CS,80,3.21
Crawfordsville,2012,soybean,CS,120,2.47
Crawfordsville,2012,soybean,CS,160,2.7
Crawfordsville,2012,soybean,CS,200,2.59
Crawfordsville,2012,soybean,CS,240,6.45
Crawfordsville,2013,corn,CS,0,5.77
Crawfordsville,2013,corn,CS,40,12.57
Crawfordsville,2013,corn,CS,80,10.43
Crawfordsville,2013,corn,CS,120,7.12
Crawfordsville,2013,corn,CS,160,18.5
Crawfordsville,2013,corn,CS,200,29.23
Crawfordsville,2013,corn,CS,240,20.5
Crawfordsville,2013,soybean,CS,0,3.03
Crawfordsville,2013,soybean,CS,40,2.37
Crawfordsville,2013,soybean,CS,80,5.85
Crawfordsville,2013,soybean,CS,120,3.31
Crawfordsville,2013,soybean,CS,160,1.06
Crawfordsville,2013,soybean,CS,200,1.38
Crawfordsville,2013,soybean,CS,240,4.01
Crawfordsville,2014,corn,CS,0,9.91
Crawfordsville,2014,corn,CS,40,16.75
Crawfordsville,2014,corn,CS,80,23.98
Crawfordsville,2014,corn,CS,120,16.17
Crawfordsville,2014,corn,CS,160,14.05
Crawfordsville,2014,corn,CS,200,8.85
Crawfordsville,2014,corn,CS,240,11.88
Crawfordsville,2014,soybean,CS,0,6.54
Crawfordsville,2014,soybean,CS,40,3.67
Crawfordsville,2014,soybean,CS,80,9.53
Crawfordsville,2014,soybean,CS,120,2.95
Crawfordsville,2014,soybean,CS,160,4.41
Crawfordsville,2014,soybean,CS,200,5.91
Crawfordsville,2014,soybean,CS,240,4.44
Crawfordsville,2015,corn,CS,0,15.38
Crawfordsville,2015,corn,CS,40,10.24
Crawfordsville,2015,corn,CS,80,24.59
Crawfordsville,2015,corn,CS,120,3.07
Crawfordsville,2015,corn,CS,160,13.15
Crawfordsville,2015,corn,CS,200,9.19
Crawfordsville,2015,corn,CS,240,8.09
Crawfordsville,2015,soybean,CS,0,2.46
Crawfordsville,2015,soybean,CS,40,2.7
Crawfordsville,2015,soybean,CS,80,2.45
Crawfordsville,2015,soybean,CS,120,3.07
Crawfordsville,2015,soybean,CS,160,5.51
Crawfordsville,2015,soybean,CS,200,5.78
Crawfordsville,2015,soybean,CS,240,2.88
Crawfordsville,2016,corn,CS,0,24.3
Crawfordsville,2016,corn,CS,40,14.49
Crawfordsville,2016,corn,CS,80,18.84
Crawfordsville,2016,corn,CS,120,12.82
Crawfordsville,2016,corn,CS,160,14.67
Crawfordsville,2016,corn,CS,200,6.3
Crawfordsville,2016,corn,CS,240,10.04
Crawfordsville,2016,soybean,CS,0,4.11
Crawfordsville,2016,soybean,CS,40,6.61
Crawfordsville,2016,soybean,CS,80,13.32
Crawfordsville,2016,soybean,CS,120,2.7
Crawfordsville,2016,soybean,CS,160,8.56
Crawfordsville,2016,soybean,CS,200,10.97
Crawfordsville,2016,soybean,CS,240,10.86
Kanawha,2005,corn,CS,0,26.02
Kanawha,2005,corn,CS,40,30.55
Kanawha,2005,corn,CS,80,26.27
Kanawha,2005,corn,CS,120,18.18
Kanawha,2005,corn,CS,160,33.45
Kanawha,2005,corn,CS,200,23.25
Kanawha,2005,corn,CS,240,24.13
Kanawha,2005,soybean,CS,0,3.06
Kanawha,2005,soybean,CS,40,2.03
Kanawha,2005,soybean,CS,80,3.28
Kanawha,2005,soybean,CS,120,1.52
Kanawha,2005,soybean,CS,160,4.25
Kanawha,2005,soybean,CS,200,2.77
Kanawha,2005,soybean,CS,240,2.93
Kanawha,2006,corn,CS,0,2.64
Kanawha,2006,corn,CS,40,14.43
Kanawha,2006,corn,CS,80,3.95
Kanawha,2006,corn,CS,120,10.52
Kanawha,2006,corn,CS,160,1.66
Kanawha,2006,corn,CS,200,1.72
Kanawha,2006,corn,CS,240,3.9
Kanawha,2006,soybean,CS,0,1.81
Kanawha,2006,soybean,CS,40,3.4
Kanawha,2006,soybean,CS,80,2.08
Kanawha,2006,soybean,CS,120,2.35
Kanawha,2006,soybean,CS,160,3.97
Kanawha,2006,soybean,CS,200,4.04
Kanawha,2006,soybean,CS,240,3.89
Kanawha,2007,corn,CS,0,21.15
Kanawha,2007,corn,CS,40,12.8
Kanawha,2007,corn,CS,80,12.73
Kanawha,2007,corn,CS,120,17.36
Kanawha,2007,corn,CS,160,15.19
Kanawha,2007,corn,CS,200,24.13
Kanawha,2007,corn,CS,240,19.83
Kanawha,2007,soybean,CS,0,2.46
Kanawha,2007,soybean,CS,40,3.94
Kanawha,2007,soybean,CS,80,5.49
Kanawha,2007,soybean,CS,120,4.03
Kanawha,2007,soybean,CS,160,5.1
Kanawha,2007,soybean,CS,200,12.65
Kanawha,2007,soybean,CS,240,6.5
Kanawha,2008,corn,CS,0,8.78
Kanawha,2008,corn,CS,40,21.55
Kanawha,2008,corn,CS,80,9.98
Kanawha,2008,corn,CS,120,26.94
Kanawha,2008,corn,CS,160,16.05
Kanawha,2008,corn,CS,200,5.38
Kanawha,2008,corn,CS,240,12.7
Kanawha,2008,soybean,CS,0,3.94
Kanawha,2008,soybean,CS,40,4.3
Kanawha,2008,soybean,CS,80,6.7
Kanawha,2008,soybean,CS,120,4.9
Kanawha,2008,soybean,CS,160,5.63
Kanawha,2008,soybean,CS,200,5.94
Kanawha,2008,soybean,CS,240,6.12
Kanawha,2009,corn,CS,0,16.38
Kanawha,2009,corn,CS,40,5
Kanawha,2009,corn,CS,80,10.04
Kanawha,2009,corn,CS,120,13.66
Kanawha,2009,corn,CS,160,27.93
Kanawha,2009,corn,CS,200,13.1
Kanawha,2009,corn,CS,240,10.37
Kanawha,2009,soybean,CS,0,6.23
Kanawha,2009,soybean,CS,40,5.4
Kanawha,2009,soybean,CS,80,5.2
Kanawha,2009,soybean,CS,120,4.46
Kanawha,2009,soybean,CS,160,2.52
Kanawha,2009,soybean,CS,200,4.11
Kanawha,2009,soybean,CS,240,1.62
Kanawha,2010,corn,CS,0,15.57
Kanawha,2010,corn,CS,40,9.34
Kanawha,2010,corn,CS,80,13.92
Kanawha,2010,corn,CS,120,7.48
Kanawha,2010,corn,CS,160,5.86
Kanawha,2010,corn,CS,200,12.93
Kanawha,2010,corn,CS,240,10.54
Kanawha,2010,soybean,CS,0,2.96
Kanawha,2010,soybean,CS,40,2.94
Kanawha,2010,soybean,CS,80,2.55
Kanawha,2010,soybean,CS,120,1.63
Kanawha,2010,soybean,CS,160,2.72
Kanawha,2010,soybean,CS,200,2.05
Kanawha,2010,soybean,CS,240,1.91
Kanawha,2011,corn,CS,0,18.77
Kanawha,2011,corn,CS,40,10.31
Kanawha,2011,corn,CS,80,10.49
Kanawha,2011,corn,CS,120,19.68
Kanawha,2011,corn,CS,160,15.4
Kanawha,2011,corn,CS,200,10.57
Kanawha,2011,corn,CS,240,5.39
Kanawha,2011,soybean,CS,0,4.92
Kanawha,2011,soybean,CS,40,5.07
Kanawha,2011,soybean,CS,80,6.78
Kanawha,2011,soybean,CS,120,1.18
Kanawha,2011,soybean,CS,160,3.38
Kanawha,2011,soybean,CS,200,3.99
Kanawha,2011,soybean,CS,240,3.62
Kanawha,2012,corn,CS,0,7.77
Kanawha,2012,corn,CS,40,15.7
Kanawha,2012,corn,CS,80,16.99
Kanawha,2012,corn,CS,120,11.87
Kanawha,2012,corn,CS,160,13.9
Kanawha,2012,corn,CS,200,9.33
Kanawha,2012,corn,CS,240,25.81
Kanawha,2012,soybean,CS,0,5.58
Kanawha,2012,soybean,CS,40,6.37
Kanawha,2012,soybean,CS,80,3.94
Kanawha,2012,soybean,CS,120,3.38
Kanawha,2012,soybean,CS,160,3.31
Kanawha,2012,soybean,CS,200,6.99
Kanawha,2012,soybean,CS,240,4.1
Kanawha,2013,corn,CS,0,9.73
Kanawha,2013,corn,CS,40,17.94
Kanawha,2013,corn,CS,80,16.23
Kanawha,2013,corn,CS,120,8.75
Kanawha,2013,corn,CS,160,8.61
Kanawha,2013,corn,CS,200,11
Kanawha,2013,corn,CS,240,10.97
Kanawha,2013,soybean,CS,0,2.06
Kanawha,2013,soybean,CS,40,2.45
Kanawha,2013,soybean,CS,80,5.86
Kanawha,2013,soybean,CS,120,5.43
Kanawha,2013,soybean,CS,160,7.84
Kanawha,2013,soybean,CS,200,1.1
Kanawha,2013,soybean,CS,240,3.34
Kanawha,2014,corn,CS,0,24.46
Kanawha,2014,corn,CS,40,26.04
Kanawha,2014,corn,CS,80,24.82
Kanawha,2014,corn,CS,120,12.33
Kanawha,2014,corn,CS,160,18.34
Kanawha,2014,corn,CS,200,8.16
Kanawha,2014,corn,CS,240,7.67
Kanawha,2014,soybean,CS,0,1.83
Kanawha,2014,soybean,CS,40,1.35
Kanawha,2014,soybean,CS,80,2.06
Kanawha,2014,soybean,CS,120,3.59
Kanawha,2014,soybean,CS,160,4.3
Kanawha,2014,soybean,CS,200,3.14
Kanawha,2014,soybean,CS,240,6.19
Kanawha,2015,corn,CS,0,27.86
Kanawha,2015,corn,CS,40,19.59
Kanawha,2015,corn,CS,80,17.29
Kanawha,2015,corn,CS,120,24.13
Kanawha,2015,corn,CS,160,20.23
Kanawha,2015,corn,CS,200,28.22
Kanawha,2015,corn,CS,240,22.07
Kanawha,2015,soybean,CS,0,0.74
Kanawha,2015,soybean,CS,40,2.55
Kanawha,2015,soybean,CS,80,2.59
Kanawha,2015,soybean,CS,120,2.75
Kanawha,2015,soybean,CS,160,1.75
Kanawha,2015,soybean,CS,200,3.23
Kanawha,2015,soybean,CS,240,2.09
Kanawha,2016,corn,CS,0,13.8
Kanawha,2016,corn,CS,40,9.82
Kanawha,2016,corn,CS,80,14.99
Kanawha,2016,corn,CS,120,9.88
Kanawha,2016,corn,CS,160,5.15
Kanawha,2016,corn,CS,200,4.54
Kanawha,2016,corn,CS,240,9.56
Kanawha,2016,soybean,CS,0,1.61
Kanawha,2016,soybean,CS,40,2.48
Kanawha,2016,soybean,CS,80,1.8
Kanawha,2016,soybean,CS,120,1.42
Kanawha,2016,soybean,CS,160,2.27
Kanawha,2016,soybean,CS,200,1.98
Kanawha,2016,soybean,CS,240,1.64
Nashua,2005,corn,CS,0,33.37
Nashua,2005,corn,CS,40,40.2
Nashua,2005,corn,CS,80,46.08
Nashua,2005,corn,CS,120,37.02
Nashua,2005,corn,CS,160,30.32
Nashua,2005,corn,CS,200,19.59
Nashua,2005,corn,CS,240,24.89
Nashua,2006,corn,CS,0,13.11
Nashua,2006,corn,CS,40,9.38
Nashua,2006,corn,CS,80,12.08
Nashua,2006,corn,CS,120,13.7
Nashua,2006,corn,CS,160,5.87
Nashua,2006,corn,CS,200,4.62
Nashua,2006,corn,CS,240,5.69
Nashua,2006,soybean,CS,0,1.51
Nashua,2006,soybean,CS,40,1.12
Nashua,2006,soybean,CS,80,1.16
Nashua,2006,soybean,CS,120,2.13
Nashua,2006,soybean,CS,160,2.88
Nashua,2006,soybean,CS,200,2.28
Nashua,2006,soybean,CS,240,3.18
Nashua,2007,corn,CS,0,24.58
Nashua,2007,corn,CS,40,7.25
Nashua,2007,corn,CS,80,19.6
Nashua,2007,corn,CS,120,7.14
Nashua,2007,corn,CS,160,8.96
Nashua,2007,corn,CS,200,4.83
Nashua,2007,corn,CS,240,14.61
Nashua,2007,soybean,CS,0,2.8
Nashua,2007,soybean,CS,40,2.92
Nashua,2007,soybean,CS,80,4.52
Nashua,2007,soybean,CS,120,7.43
Nashua,2007,soybean,CS,160,3.1
Nashua,2007,soybean,CS,200,2.47
Nashua,2007,soybean,CS,240,3.34
Nashua,2008,corn,CS,0,9.74
Nashua,2008,corn,CS,40,7.96
Nashua,2008,corn,CS,80,12.1
Nashua,2008,corn,CS,120,35.06
Nashua,2008,corn,CS,160,14.5
Nashua,2008,corn,CS,200,13.21
Nashua,2008,corn,CS,240,15.09
Nashua,2008,soybean,CS,0,3.56
Nashua,2008,soybean,CS,40,5.79
Nashua,2008,soybean,CS,80,4.38
Nashua,2008,soybean,CS,120,2.56
Nashua,2008,soybean,CS,160,1.07
Nashua,2008,soybean,CS,200,1.98
Nashua,2008,soybean,CS,240,3.23
Nashua,2009,corn,CS,0,20.23
Nashua,2009,corn,CS,40,20.03
Nashua,2009,corn,CS,80,21.84
Nashua,2009,corn,CS,120,10.06
Nashua,2009,corn,CS,160,16.93
Nashua,2009,corn,CS,200,2.68
Nashua,2009,corn,CS,240,25.94
Nashua,2009,soybean,CS,0,4
Nashua,2009,soybean,CS,40,2.63
Nashua,2009,soybean,CS,80,2.67
Nashua,2009,soybean,CS,120,5.99
Nashua,2009,soybean,CS,160,1.35
Nashua,2009,soybean,CS,200,4
Nashua,2009,soybean,CS,240,0.76
Nashua,2010,corn,CS,0,22.04
Nashua,2010,corn,CS,40,11.79
Nashua,2010,corn,CS,80,23.75
Nashua,2010,corn,CS,120,36.13
Nashua,2010,corn,CS,160,10.59
Nashua,2010,corn,CS,200,13.24
